component_id,name,observed_version,original_cpe,firmware_linkage_type,source,source_name,runtime_status,runtime_evidence,runtime_evidence_strength,upstream_product,upstream_vendor,product_identity_status,normalization_status,normalized_product_version,normalization_evidence,cpe_family_status,active_exact_match,deprecated_match,deprecated_resolution_status,deprecated_chain,resolved_active_cpe,active_product_family_match,stable_template_status,configuration_gate_passed,configuration_only_match,configuration_criteria,mapping_path,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,control_cpe_id,control_cpe_id_vs_gt,review_required,review_stage,review_reason,evidence_summary
200008,strongswan-mod-pem,5.9.14-24,cpe:2.3:a:strongswan-mod-pem:strongswan-mod-pem:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-pem,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200009,strongswan-mod-pgp,5.9.14-24,cpe:2.3:a:strongswan-mod-pgp:strongswan-mod-pgp:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-pgp,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200010,strongswan-mod-pkcs1,5.9.14-24,cpe:2.3:a:strongswan-mod-pkcs1:strongswan-mod-pkcs1:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-pkcs1,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200011,strongswan-mod-pkcs8,5.9.14-24,cpe:2.3:a:strongswan-mod-pkcs8:strongswan-mod-pkcs8:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-pkcs8,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200012,strongswan-mod-pubkey,5.9.14-24,cpe:2.3:a:strongswan-mod-pubkey:strongswan-mod-pubkey:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-pubkey,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200013,strongswan-mod-random,5.9.14-24,cpe:2.3:a:strongswan-mod-random:strongswan-mod-random:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-random,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200014,strongswan-mod-revocation,5.9.14-24,cpe:2.3:a:strongswan-mod-revocation:strongswan-mod-revocation:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-revocation,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200015,strongswan-mod-sha1,5.9.14-24,cpe:2.3:a:strongswan-mod-sha1:strongswan-mod-sha1:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-sha1,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200016,strongswan-mod-socket-default,5.9.14-24,cpe:2.3:a:strongswan-mod-socket-default:strongswan-mod-socket-default:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-socket-default,REVIEW_REQUIRED,"The socket is part of the official daemon architecture and the exact minimal profile depends on this implementation, but plugin replaceability and active selection are not fully established. Evidence: control+list+status+sibling dependency; version and architecture match; UP-STRONGSWAN-CHARON; UP-STRONGSWAN-PLUGINS; UP-STRONGSWAN-PLUGIN-LOAD.",MODERATE,strongSwan,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,"The socket is part of the official daemon architecture and the exact minimal profile depends on this implementation, but plugin replaceability and active selection are not fully established. Evidence: control+list+status+sibling dependency; version and architecture match; UP-STRONGSWAN-CHARON; UP-STRONGSWAN-PLUGINS; UP-STRONGSWAN-PLUGIN-LOAD.","The socket is part of the official daemon architecture and the exact minimal profile depends on this implementation, but plugin replaceability and active selection are not fully established. Evidence: control+list+status+sibling dependency; version and architecture match; UP-STRONGSWAN-CHARON; UP-STRONGSWAN-PLUGINS; UP-STRONGSWAN-PLUGIN-LOAD."
200017,strongswan-mod-updown,5.9.14-24,cpe:2.3:a:strongswan-mod-updown:strongswan-mod-updown:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-updown,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200019,strongswan-mod-x509,5.9.14-24,cpe:2.3:a:strongswan-mod-x509:strongswan-mod-x509:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-x509,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200020,strongswan-mod-xauth-generic,5.9.14-24,cpe:2.3:a:strongswan-mod-xauth-generic:strongswan-mod-xauth-generic:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-xauth-generic,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200021,strongswan-mod-xcbc,5.9.14-24,cpe:2.3:a:strongswan-mod-xcbc:strongswan-mod-xcbc:5.9.14-24:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/strongswan,strongswan-mod-xcbc,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,cpe:/a:strongswan:strongswan,GT_ABSENT,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200024,swanmon,0.3-1,cpe:2.3:a:swanmon:swanmon:0.3-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/utils/swanmon,swanmon,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200025,swconfig,13,cpe:2.3:a:swconfig:swconfig:13:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/config/swconfig,swconfig,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200027,troubleshoot,1.4,cpe:2.3:a:troubleshoot:troubleshoot:1.4:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/troubleshoot,troubleshoot,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,UNRESOLVED,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200029,ubox,2020-10-25-9ef88681-10,cpe:2.3:a:ubox:ubox:2020-10-25-9ef88681-10:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubox,ubox,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200030,ubus,2021-06-30-4fc532c8-6,cpe:2.3:a:ubus:ubus:2021-06-30-4fc532c8-6:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubus,ubus,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200031,ubusd,2021-06-30-4fc532c8-6,cpe:2.3:a:ubusd:ubusd:2021-06-30-4fc532c8-6:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/ubus,ubusd,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200033,uci,2021-10-22-f84f49f0-12-12,cpe:2.3:a:uci:uci:2021-10-22-f84f49f0-12-12:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/uci,uci,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200034,uclient-fetch,2021-05-14-6a6011df-1,cpe:2.3:a:uclient-fetch:uclient-fetch:2021-05-14-6a6011df-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/libs/uclient,uclient-fetch,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200035,ucode-mod-fs,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode-mod-fs:ucode-mod-fs:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode-mod-fs,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200036,ucode-mod-nl80211,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode-mod-nl80211:ucode-mod-nl80211:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode-mod-nl80211,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200037,ucode-mod-rtnl,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode-mod-rtnl:ucode-mod-rtnl:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode-mod-rtnl,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200038,ucode-mod-ubus,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode-mod-ubus:ucode-mod-ubus:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode-mod-ubus,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200039,ucode-mod-uloop,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode-mod-uloop:ucode-mod-uloop:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode-mod-uloop,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200040,ucode,2023-06-06-c7d84aae-1,cpe:2.3:a:ucode:ucode:2023-06-06-c7d84aae-1:*:*:*:*:*:*:*,CONTROL_DIRECT,package/utils/ucode,ucode,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200041,uhttpd-mod-lua,2021-03-21-15346de8-9,cpe:2.3:a:uhttpd-mod-lua:uhttpd-mod-lua:2021-03-21-15346de8-9:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/uhttpd,uhttpd-mod-lua,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200042,uhttpd-mod-ubus,2021-03-21-15346de8-9,cpe:2.3:a:uhttpd-mod-ubus:uhttpd-mod-ubus:2021-03-21-15346de8-9:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/uhttpd,uhttpd-mod-ubus,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200043,uhttpd,2021-03-21-15346de8-9,cpe:2.3:a:uhttpd:uhttpd:2021-03-21-15346de8-9:*:*:*:*:*:*:*,CONTROL_DIRECT,package/network/services/uhttpd,uhttpd,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200044,uqmi,7.10-2,cpe:2.3:a:uqmi:uqmi:7.10-2:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/uqmi,uqmi,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200045,urandom-seed,3,cpe:2.3:a:urandom-seed:urandom-seed:3:*:*:*:*:*:*:*,CONTROL_DIRECT,package/system/urandom-seed,urandom-seed,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,POSSIBLE_PRODUCT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200046,urcd,1.5,cpe:2.3:a:urcd:urcd:1.5:*:*:*:*:*:*:*,CONTROL_DIRECT,package/teltonika/urcd,urcd,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,UNRESOLVED,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
